"","x"
"2499",17
"2500",14
"2501",12
"2502",18
"2503",14
"2504",18
"2505",13
"2506",17
"2507",13
"2508",13
"2509",13
"2510",16
"2511",18
"2512",16
"2513",17
"2514",17
"2515",13
"2516",14
"2517",12
"2518",15
"2519",16
"2520",14
"2521",14
"2522",17
"2523",12
"2524",18
"2525",16
"2526",23
"2527",8
"2528",17
"2529",4
"2530",25
"2531",17
"2532",22
"2533",22
"2534",12
"2535",18
"2536",24
"2537",25
"2538",11
"2539",16
"2540",32
"2541",22
"2542",17
"2543",17
"2544",31
"2545",19
"2546",17
"2547",7
"2548",15
"2549",12
"2550",10
"2551",8
"2552",18
"2553",8
"2554",12
"2555",10
"2556",20
"2557",5
"2558",21
"2559",15
"2560",17
"2561",15
"2562",20
"2563",24
"2564",22
"2565",30
"2566",23
"2567",10
"2568",24
"2569",22
"2570",13
"2571",17
"2572",12
"2573",22
"2574",13
"2575",20
"2576",19
"2577",16
"2578",12
"2579",14
"2580",19
"2581",9
"2582",6
"2583",8
"2584",20
"2585",26
"2586",24
"2587",10
"2588",18
"2589",5
"2590",19
"2591",25
"2592",15
"2593",19
"2594",22
"2595",17
"2596",16
"2597",27
"2598",16
"2599",16
"2600",16
"2601",22
"2602",22
"2603",14
"2604",9
"2605",7
"2606",12
"2607",20
"2608",16
"2609",13
"2610",14
"2611",7
"2612",18
"2613",7
"2614",10
"2615",18
"2616",13
"2617",10
"2618",25
"2619",15
"2620",11
"2621",13
"2622",4
"2623",29
"2624",13
"2625",37
"2626",10
"2627",11
"2628",9
"2629",24
"2630",18
"2631",15
"2632",16
"2633",16
"2634",26
"2635",12
"2636",16
"2637",16
"2638",23
"2639",18
"2640",15
"2641",21
"2642",14
"2643",20
"2644",9
"2645",25
"2646",16
"2647",10
"2648",21
"2649",17
"2650",23
"2651",16
"2652",12
"2653",22
"2654",28
"2655",17
"2656",10
"2657",14
"2658",22
"2659",25
"2660",15
"2661",7
"2662",9
"2663",26
"2664",8
"2665",17
"2666",12
"2667",25
"2668",21
"2669",10
"2670",12
"2671",25
"2672",18
"2673",6
"2674",22
"2675",5
"2676",25
"2677",9
"2678",24
"2679",10
"2680",17
"2681",6
"2682",16
"2683",13
"2684",20
"2685",11
"2686",11
"2687",13
"2688",12
"2689",23
"2690",8
"2691",11
"2692",16
"2693",19
"2694",20
"2695",21
"2696",24
"2697",21
"2698",17
"2699",15
"2700",14
"2701",21
"2702",20
"2703",12
"2704",15
"2705",16
"2706",12
"2707",20
"2708",21
"2709",14
"2710",25
"2711",28
"2712",18
"2713",33
"2714",17
"2715",21
"2716",17
"2717",14
"2718",14
"2719",13
"2720",23
"2721",18
"2722",20
"2723",20
"2724",23
"2725",19
"2726",18
"2727",15
"2728",12
"2729",27
"2730",7
"2731",15
"2732",15
"2733",13
"2734",23
"2735",9
"2736",7
"2737",13
"2738",20
"2739",14
"2740",3
"2741",23
"2742",10
"2743",6
"2744",12
"2745",32
"2746",11
"2747",8
"2748",18
"2749",6
"2750",11
"2751",16
"2752",25
"2753",18
"2754",24
"2755",24
"2756",14
"2757",18
"2758",15
"2759",19
"2760",8
"2761",30
"2762",20
"2763",10
"2764",12
"2765",20
"2766",14
"2767",11
"2768",18
"2769",3
"2770",20
"2771",21
"2772",9
"2773",22
"2774",13
"2775",12
"2776",14
"2777",12
"2778",15
"2779",11
"2780",27
"2781",18
"2782",8
"2783",12
"2784",13
"2785",12
"2786",22
"2787",15
"2788",13
"2789",14
"2790",16
"2791",26
"2792",15
"2793",6
"2794",12
"2795",21
"2796",24
"2797",19
"2798",22
"2799",13
"2800",10
"2801",27
"2802",19
"2803",3
"2804",18
"2805",14
"2806",15
"2807",21
"2808",15
"2809",17
"2810",21
"2811",9
"2812",14
"2813",13
"2814",15
"2815",6
"2816",13
"2817",14
"2818",8
"2819",31
"2820",22
"2821",14
"2822",17
"2823",17
"2824",23
"2825",11
"2826",21
"2827",9
"2828",4
"2829",12
"2830",18
"2831",14
"2832",11
"2833",9
"2834",24
"2835",24
"2836",14
"2837",9
"2838",18
"2839",13
"2840",21
"2841",17
"2842",12
"2843",10
"2844",24
"2845",3
"2846",32
"2847",28
"2848",19
"2849",22
"2850",21
"2851",5
"2852",22
"2853",18
"2854",16
"2855",33
"2856",6
"2857",8
"2858",18
"2859",16
"2860",20
"2861",15
"2862",22
"2863",16
"2864",23
"2865",21
"2866",5
"2867",10
"2868",19
"2869",18
"2870",36
"2871",22
"2872",16
"2873",10
"2874",17
"2875",8
"2876",8
"2877",12
"2878",13
"2879",9
"2880",18
"2881",29
"2882",12
"2883",10
"2884",30
"2885",24
"2886",20
"2887",21
"2888",22
"2889",21
"2890",17
"2891",16
"2892",22
"2893",16
"2894",9
"2895",15
"2896",15
"2897",4
"2898",24
"2899",27
"2900",8
"2901",13
"2902",13
"2903",29
"2904",17
"2905",18
"2906",21
"2907",5
"2908",14
"2909",16
"2910",13
"2911",21
"2912",16
"2913",13
"2914",39
"2915",11
"2916",8
"2917",10
"2918",22
"2919",17
"2920",13
"2921",16
"2922",14
"2923",18
"2924",10
"2925",15
"2926",18
"2927",9
"2928",11
"2929",14
"2930",13
"2931",9
"2932",14
"2933",3
"2934",13
"2935",24
"2936",18
"2937",7
"2938",32
"2939",21
"2940",27
"2941",14
"2942",16
"2943",12
"2944",23
"2945",12
"2946",26
"2947",18
"2948",12
"2949",6
"2950",7
"2951",13
"2952",30
"2953",6
"2954",21
"2955",13
"2956",12
"2957",13
"2958",11
"2959",15
"2960",11
"2961",8
"2962",19
"2963",18
"2964",6
"2965",12
"2966",16
"2967",21
"2968",18
"2969",6
"2970",24
"2971",14
"2972",10
"2973",16
"2974",21
"2975",13
"2976",10
"2977",14
"2978",15
"2979",18
"2980",17
"2981",8
"2982",8
"2983",8
"2984",17
"2985",10
"2986",14
"2987",34
"2988",13
"2989",21
"2990",30
"2991",21
"2992",8
"2993",11
"2994",14
"2995",21
"2996",10
"2997",23
"2998",13
"2999",16
"3000",14
"3001",14
"3002",21
"3003",12
"3004",16
"3005",12
"3006",24
"3007",14
"3008",5
"3009",24
"3010",15
"3011",19
"3012",16
"3013",16
"3014",15
"3015",27
"3016",23
"3017",4
"3018",15
"3019",8
"3020",14
"3021",20
"3022",13
"3023",17
"3024",19
"3025",19
"3026",25
"3027",10
"3028",22
"3029",19
"3030",12
"3031",12
"3032",15
"3033",21
"3034",27
"3035",18
"3036",12
"3037",22
"3038",16
"3039",23
"3040",10
"3041",8
"3042",19
"3043",15
"3044",22
"3045",13
"3046",5
"3047",13
"3048",13
"3049",17
"3050",21
"3051",23
"3052",11
"3053",25
"3054",10
"3055",15
"3056",9
"3057",12
"3058",25
"3059",26
"3060",23
"3061",13
"3062",11
"3063",11
"3064",20
"3065",12
"3066",18
"3067",24
"3068",10
"3069",19
"3070",16
"3071",17
"3072",5
"3073",7
"3074",24
"3075",20
"3076",10
"3077",22
"3078",21
"3079",17
"3080",12
"3081",11
"3082",18
"3083",24
"3084",15
"3085",29
"3086",19
"3087",13
"3088",13
"3089",16
"3090",12
"3091",13
"3092",17
"3093",22
"3094",18
"3095",23
"3096",8
"3097",17
"3098",11
"3099",21
"3100",24
"3101",9
"3102",10
"3103",32
"3104",9
"3105",9
"3106",8
"3107",27
"3108",6
"3109",9
"3110",14
"3111",12
"3112",26
"3113",10
"3114",15
"3115",19
"3116",23
"3117",11
"3118",9
"3119",14
"3120",5
"3121",12
"3122",12
"3123",12
"3124",20
"3125",9
"3126",13
"3127",19
"3128",13
"3129",15
"3130",11
"3131",18
"3132",13
"3133",15
"3134",13
"3135",12
"3136",16
"3137",19
"3138",12
"3139",12
"3140",15
"3141",20
"3142",12
"3143",12
"3144",8
"3145",8
"3146",12
"3147",15
"3148",13
"3149",22
"3150",19
"3151",11
"3152",19
"3153",11
"3154",9
"3155",18
"3156",17
"3157",13
"3158",13
"3159",15
"3160",19
"3161",18
"3162",14
"3163",13
"3164",11
"3165",18
"3166",13
"3167",11
"3168",10
"3169",15
"3170",18
"3171",18
"3172",19
"3173",10
"3174",14
"3175",12
"3176",9
"3177",16
"3178",12
"3179",17
"3180",20
"3181",20
"3182",13
"3183",14
"3184",13
"3185",13
"3186",15
"3187",13
"3188",14
"3189",18
"3190",18
"3191",16
"3192",6
"3193",19
"3194",13
"3195",10
"3196",12
"3197",12
"3198",20
"3199",18
"3200",18
"3201",9
"3202",14
"3203",12
"3204",18
"3205",19
"3206",14
"3207",17
"3208",19
"3209",15
"3210",11
"3211",10
"3212",13
"3213",10
"3214",17
"3215",10
"3216",11
"3217",20
"3218",14
"3219",18
"3220",14
"3221",13
"3222",12
"3223",19
"3224",16
"3225",13
"3226",12
"3227",15
"3228",10
"3229",21
"3230",17
"3231",17
"3232",18
"3233",16
"3234",6
"3235",19
"3236",17
"3237",18
"3238",15
"3239",14
"3240",16
"3241",14
"3242",17
"3243",13
"3244",10
"3245",10
"3246",17
"3247",10
"3248",10
"3249",13
"3250",11
"3251",13
"3252",16
"3253",14
"3254",10
"3255",16
"3256",13
"3257",12
"3258",18
"3259",12
"3260",13
"3261",11
"3262",13
"3263",19
"3264",14
"3265",17
"3266",15
"3267",16
"3268",17
"3269",20
"3270",11
"3271",19
"3272",12
"3273",15
"3274",18
"3275",12
"3276",20
"3277",13
"3278",16
"3279",15
"3280",14
"3281",11
"3282",16
"3283",18
"3284",14
"3285",17
"3286",10
"3287",21
"3288",15
"3289",15
"3290",13
"3291",17
"3292",11
"3293",19
"3294",14
"3295",15
"3296",15
"3297",13
"3298",11
"3299",11
"3300",13
"3301",10
"3302",16
"3303",11
"3304",14
"3305",12
"3306",13
"3307",17
"3308",14
"3309",10
"3310",14
"3311",15
"3312",15
"3313",10
"3314",14
"3315",20
"3316",21
"3317",17
"3318",19
"3319",11
"3320",10
"3321",10
"3322",16
"3323",11
"3324",12
"3325",8
"3326",17
"3327",16
"3328",15
"3329",14
"3330",8
"3331",18
"3332",13
"3333",15
"3334",14
"3335",14
"3336",19
"3337",16
"3338",17
"3339",15
"3340",17
"3341",19
"3342",15
"3343",15
"3344",14
"3345",12
"3346",16
"3347",19
"3348",17
"3349",16
"3350",16
"3351",21
"3352",16
"3353",12
"3354",9
"3355",16
"3356",19
"3357",17
"3358",15
"3359",18
"3360",17
"3361",17
"3362",16
"3363",13
"3364",13
"3365",15
"3366",21
"3367",15
"3368",16
"3369",7
"3370",12
"3371",13
"3372",18
"3373",17
"3374",13
"3375",10
"3376",11
"3377",18
"3378",18
"3379",15
"3380",10
"3381",19
"3382",15
"3383",7
"3384",11
"3385",14
"3386",14
"3387",7
"3388",16
"3389",9
"3390",19
"3391",18
"3392",16
"3393",16
"3394",18
"3395",12
"3396",16
"3397",17
"3398",16
"3399",11
"3400",13
"3401",15
"3402",12
"3403",15
"3404",18
"3405",16
"3406",16
"3407",16
"3408",13
"3409",14
"3410",13
"3411",14
"3412",13
"3413",9
"3414",8
"3415",7
"3416",8
"3417",12
"3418",14
"3419",15
"3420",14
"3421",19
"3422",13
"3423",15
"3424",20
"3425",14
"3426",16
"3427",9
"3428",18
"3429",16
"3430",15
"3431",22
"3432",14
"3433",5
"3434",11
"3435",16
"3436",11
"3437",9
"3438",16
"3439",10
"3440",18
"3441",11
"3442",16
"3443",11
"3444",12
"3445",15
"3446",16
"3447",18
"3448",17
"3449",14
"3450",14
"3451",21
"3452",14
"3453",17
"3454",11
"3455",9
"3456",14
"3457",17
"3458",16
"3459",11
"3460",18
"3461",11
"3462",18
"3463",12
"3464",17
"3465",18
"3466",12
"3467",11
"3468",17
"3469",17
"3470",15
"3471",9
"3472",17
"3473",13
"3474",13
"3475",15
"3476",19
"3477",13
"3478",9
"3479",15
"3480",16
"3481",21
"3482",13
"3483",15
"3484",16
"3485",13
"3486",16
"3487",12
"3488",9
"3489",19
"3490",18
"3491",8
"3492",7
"3493",14
"3494",16
"3495",18
"3496",14
"3497",22
"3498",9
"3499",15
"3500",17
"3501",18
"3502",14
"3503",6
"3504",16
"3505",14
"3506",15
"3507",16
"3508",9
"3509",12
"3510",18
"3511",17
"3512",12
"3513",7
"3514",9
"3515",13
"3516",16
"3517",11
"3518",17
"3519",9
"3520",9
"3521",17
"3522",11
"3523",14
"3524",19
"3525",14
"3526",9
"3527",16
"3528",9
"3529",19
"3530",13
"3531",15
"3532",8
"3533",15
"3534",13
"3535",12
"3536",13
"3537",18
"3538",15
"3539",11
"3540",13
"3541",18
"3542",17
"3543",15
"3544",15
"3545",13
"3546",16
"3547",18
"3548",16
"3549",12
"3550",14
"3551",11
"3552",13
"3553",13
"3554",15
"3555",17
"3556",17
"3557",16
"3558",19
"3559",14
"3560",15
"3561",11
"3562",12
"3563",15
"3564",15
"3565",14
"3566",12
"3567",15
"3568",16
"3569",14
"3570",14
"3571",15
"3572",23
"3573",15
"3574",16
"3575",10
"3576",12
"3577",12
"3578",6
"3579",19
"3580",18
"3581",15
"3582",12
"3583",13
"3584",15
"3585",12
"3586",10
"3587",13
"3588",14
"3589",13
"3590",15
"3591",17
"3592",14
"3593",9
"3594",13
"3595",17
"3596",9
"3597",12
"3598",20
"3599",16
"3600",20
"3601",18
"3602",6
"3603",9
"3604",9
"3605",14
"3606",17
"3607",11
"3608",20
"3609",18
"3610",11
"3611",19
"3612",20
"3613",8
"3614",17
"3615",12
"3616",15
"3617",16
"3618",14
"3619",13
"3620",15
"3621",12
"3622",15
"3623",15
"3624",21
"3625",21
"3626",16
"3627",13
"3628",20
"3629",16
"3630",17
"3631",14
"3632",18
"3633",12
"3634",17
"3635",13
"3636",9
"3637",12
"3638",6
"3639",19
"3640",11
"3641",18
"3642",16
"3643",18
"3644",9
"3645",16
"3646",17
"3647",16
"3648",11
"3649",16
"3650",14
"3651",16
"3652",18
"3653",14
"3654",14
"3655",13
"3656",18
"3657",10
"3658",17
"3659",10
"3660",13
"3661",12
"3662",14
"3663",15
"3664",18
"3665",16
"3666",12
"3667",14
"3668",20
"3669",7
"3670",13
"3671",18
"3672",10
"3673",17
"3674",6
"3675",13
"3676",13
"3677",16
"3678",14
"3679",16
"3680",8
"3681",7
"3682",18
"3683",12
"3684",12
"3685",16
"3686",19
"3687",13
"3688",15
"3689",13
"3690",13
"3691",12
"3692",18
"3693",9
"3694",15
"3695",13
"3696",12
"3697",19
"3698",18
"3699",18
"3700",21
"3701",10
"3702",18
"3703",18
"3704",14
"3705",15
"3706",14
"3707",10
"3708",17
"3709",17
"3710",17
"3711",15
"3712",18
"3713",19
"3714",16
"3715",19
"3716",13
"3717",12
"3718",12
"3719",9
"3720",15
"3721",12
"3722",13
"3723",14
"3724",9
"3725",12
"3726",15
"3727",11
"3728",18
"3729",14
"3730",18
"3731",14
"3732",16
"3733",14
"3734",23
"3735",16
"3736",16
"3737",15
"3738",13
"3739",18
"3740",14
"3741",16
"3742",14
"3743",16
"3744",16
"3745",17
"3746",11
"3747",13
"3748",14
"3749",17
"3750",15
"3751",19
"3752",12
"3753",18
"3754",14
"3755",13
"3756",15
"3757",16
"3758",8
"3759",20
"3760",14
"3761",17
"3762",10
"3763",12
"3764",16
"3765",13
"3766",20
"3767",18
"3768",16
"3769",18
"3770",13
"3771",9
"3772",7
"3773",14
"3774",16
"3775",16
"3776",15
"3777",11
"3778",16
"3779",15
"3780",14
"3781",14
"3782",6
"3783",17
"3784",6
"3785",15
"3786",16
"3787",17
"3788",13
"3789",11
"3790",16
"3791",20
"3792",16
"3793",13
"3794",14
"3795",15
"3796",16
"3797",21
"3798",12
"3799",17
"3800",7
"3801",10
"3802",11
"3803",15
"3804",16
"3805",15
"3806",10
"3807",19
"3808",10
"3809",12
"3810",20
"3811",15
"3812",9
"3813",11
"3814",18
"3815",22
"3816",16
"3817",14
"3818",19
"3819",17
"3820",9
"3821",14
"3822",13
"3823",12
"3824",18
"3825",13
"3826",17
"3827",18
"3828",21
"3829",17
"3830",13
"3831",16
"3832",15
"3833",17
"3834",13
"3835",16
"3836",18
"3837",15
"3838",15
"3839",14
"3840",11
"3841",13
"3842",15
"3843",15
"3844",15
"3845",10
"3846",15
"3847",16
"3848",11
"3849",21
"3850",16
"3851",10
"3852",17
"3853",15
"3854",12
"3855",14
"3856",20
"3857",11
"3858",16
"3859",20
"3860",11
"3861",9
"3862",14
"3863",18
"3864",17
"3865",13
"3866",13
"3867",18
"3868",17
"3869",13
"3870",15
"3871",12
"3872",18
"3873",19
"3874",10
"3875",17
"3876",9
"3877",16
"3878",16
"3879",18
"3880",15
"3881",14
"3882",18
"3883",19
"3884",20
"3885",8
"3886",13
"3887",7
"3888",15
"3889",17
"3890",13
"3891",21
"3892",11
"3893",19
"3894",18
"3895",11
"3896",15
"3897",13
"3898",17
"3899",14
"3900",16
"3901",15
"3902",10
"3903",19
"3904",15
"3905",10
"3906",19
"3907",10
"3908",8
"3909",10
"3910",18
"3911",12
"3912",17
"3913",17
"3914",9
"3915",12
"3916",9
"3917",17
"3918",15
"3919",15
"3920",18
"3921",12
"3922",12
"3923",17
"3924",17
"3925",16
"3926",16
"3927",10
"3928",17
"3929",13
"3930",11
"3931",8
"3932",20
"3933",7
"3934",17
"3935",14
"3936",18
"3937",20
"3938",15
"3939",20
"3940",9
"3941",8
"3942",16
"3943",15
"3944",13
"3945",12
"3946",11
"3947",16
"3948",16
"3949",14
"3950",11
"3951",15
"3952",15
"3953",14
"3954",13
"3955",11
"3956",12
"3957",16
"3958",13
"3959",15
"3960",8
"3961",16
"3962",17
"3963",16
"3964",12
"3965",21
"3966",6
"3967",13
"3968",10
"3969",13
"3970",13
"3971",15
"3972",5
"3973",18
"3974",14
"3975",18
"3976",21
"3977",16
"3978",14
"3979",16
"3980",13
"3981",20
"3982",17
"3983",14
"3984",12
"3985",14
"3986",13
"3987",16
"3988",16
"3989",16
"3990",12
"3991",14
"3992",17
"3993",13
"3994",11
"3995",18
"3996",11
"3997",12
"3998",20
"3999",12
"4000",15
"4001",18
"4002",14
"4003",17
"4004",16
"4005",12
"4006",16
"4007",17
"4008",11
"4009",14
"4010",18
"4011",17
"4012",14
"4013",11
"4014",17
"4015",11
"4016",13
"4017",13
"4018",18
"4019",20
"4020",18
"4021",15
"4022",13
"4023",11
"4024",11
"4025",16
"4026",14
"4027",15
"4028",11
"4029",15
"4030",12
"4031",17
"4032",18
"4033",11
"4034",18
"4035",18
"4036",17
"4037",12
"4038",15
"4039",15
"4040",9
"4041",17
"4042",11
"4043",17
"4044",16
"4045",18
"4046",15
"4047",16
"4048",13
"4049",13
"4050",11
"4051",10
"4052",15
"4053",14
"4054",17
"4055",11
"4056",7
"4057",13
"4058",19
"4059",15
"4060",15
"4061",13
"4062",9
"4063",14
"4064",9
"4065",13
"4066",15
"4067",15
"4068",12
"4069",15
"4070",8
"4071",17
"4072",9
"4073",13
"4074",15
"4075",9
"4076",13
"4077",12
"4078",15
"4079",16
"4080",18
"4081",16
"4082",17
"4083",12
"4084",14
"4085",11
"4086",14
"4087",10
"4088",18
"4089",14
"4090",9
"4091",12
"4092",6
"4093",14
"4094",10
"4095",17
"4096",15
"4097",18
"4098",17
"4099",8
"4100",18
"4101",14
"4102",13
"4103",16
"4104",14
"4105",13
"4106",15
"4107",10
"4108",18
"4109",16
"4110",10
"4111",16
"4112",9
"4113",16
"4114",14
"4115",17
"4116",17
"4117",11
"4118",13
"4119",14
"4120",19
"4121",10
"4122",21
"4123",18
"4124",19
"4125",14
"4126",10
"4127",20
"4128",12
"4129",19
"4130",18
"4131",6
"4132",11
"4133",10
"4134",15
"4135",19
"4136",16
"4137",18
"4138",20
"4139",15
"4140",15
"4141",17
"4142",17
"4143",14
"4144",15
"4145",17
"4146",21
"4147",16
"4148",17
"4149",15
"4150",17
"4151",18
"4152",17
"4153",15
"4154",18
"4155",15
"4156",17
"4157",15
"4158",14
"4159",12
"4160",17
"4161",7
"4162",10
"4163",15
"4164",14
"4165",19
"4166",13
"4167",10
"4168",14
"4169",16
"4170",17
"4171",7
"4172",19
"4173",17
"4174",7
"4175",14
"4176",8
"4177",10
"4178",6
"4179",17
"4180",16
"4181",14
"4182",13
"4183",16
"4184",18
"4185",15
"4186",18
"4187",14
"4188",9
"4189",13
"4190",17
"4191",22
"4192",14
"4193",16
"4194",16
"4195",10
"4196",13
"4197",14
"4198",7
"4199",19
"4200",13
"4201",10
"4202",16
"4203",12
"4204",13
"4205",17
"4206",13
"4207",11
"4208",8
"4209",18
"4210",13
"4211",15
"4212",16
"4213",8
"4214",17
"4215",15
"4216",16
"4217",15
"4218",12
"4219",17
"4220",10
"4221",13
"4222",19
"4223",14
"4224",15
"4225",18
"4226",12
"4227",16
"4228",10
"4229",12
"4230",16
"4231",16
"4232",10
"4233",12
"4234",14
"4235",11
"4236",11
"4237",12
"4238",14
"4239",14
"4240",17
"4241",16
"4242",11
"4243",6
"4244",16
"4245",8
"4246",17
"4247",17
"4248",16
"4249",16
"4250",17
"4251",16
"4252",16
"4253",17
"4254",15
"4255",19
"4256",17
"4257",11
"4258",13
"4259",14
"4260",15
"4261",14
"4262",11
"4263",11
"4264",11
"4265",12
"4266",14
"4267",11
"4268",17
"4269",11
"4270",11
"4271",15
"4272",15
"4273",12
"4274",10
"4275",13
"4276",19
"4277",15
"4278",19
"4279",12
"4280",17
"4281",13
"4282",19
"4283",16
"4284",10
"4285",19
"4286",13
"4287",17
"4288",14
"4289",11
"4290",17
"4291",19
"4292",14
"4293",14
"4294",12
"4295",18
"4296",12
"4297",17
"4298",15
"4299",13
"4300",12
"4301",14
"4302",14
"4303",21
"4304",15
"4305",15
"4306",13
"4307",17
"4308",17
"4309",20
"4310",17
"4311",12
"4312",12
"4313",13
"4314",15
"4315",14
"4316",13
"4317",17
"4318",14
"4319",12
"4320",10
"4321",15
"4322",15
"4323",19
"4324",11
"4325",12
"4326",16
"4327",10
"4328",16
"4329",11
"4330",16
"4331",15
"4332",9
"4333",14
"4334",19
"4335",9
"4336",7
"4337",19
"4338",13
"4339",13
"4340",16
"4341",19
"4342",16
"4343",11
"4344",14
"4345",16
"4346",16
"4347",16
"4348",17
"4349",14
"4350",17
"4351",12
"4352",18
"4353",15
"4354",11
"4355",19
"4356",14
"4357",14
"4358",11
"4359",18
"4360",13
"4361",19
"4362",14
"4363",12
"4364",14
"4365",19
"4366",16
"4367",14
"4368",17
"4369",15
"4370",18
"4371",17
"4372",15
"4373",18
"4374",19
"4375",10
"4376",17
"4377",12
"4378",15
"4379",11
"4380",10
"4381",19
"4382",8
"4383",15
"4384",17
"4385",12
"4386",15
"4387",12
"4388",18
"4389",17
"4390",10
"4391",8
"4392",10
"4393",9
"4394",13
"4395",18
"4396",19
"4397",20
"4398",16
"4399",11
"4400",16
"4401",15
"4402",14
"4403",18
"4404",12
"4405",19
"4406",16
"4407",17
"4408",12
"4409",9
"4410",10
"4411",19
"4412",19
"4413",15
"4414",17
"4415",18
"4416",11
"4417",12
"4418",16
"4419",11
"4420",11
"4421",13
"4422",13
"4423",16
"4424",10
"4425",19
"4426",12
"4427",15
"4428",17
"4429",11
"4430",15
"4431",14
"4432",13
"4433",16
"4434",21
"4435",17
"4436",17
"4437",9
"4438",17
"4439",17
"4440",12
"4441",11
"4442",20
"4443",15
"4444",13
"4445",18
"4446",9
"4447",15
"4448",14
"4449",20
"4450",7
"4451",14
"4452",16
"4453",17
"4454",16
"4455",9
"4456",14
"4457",14
"4458",15
"4459",7
"4460",13
"4461",17
"4462",13
"4463",16
"4464",13
"4465",12
"4466",10
"4467",8
"4468",20
"4469",16
"4470",13
"4471",9
"4472",19
"4473",14
"4474",12
"4475",10
"4476",15
"4477",13
"4478",11
"4479",12
"4480",16
"4481",7
"4482",11
"4483",14
"4484",15
"4485",14
"4486",10
"4487",11
"4488",14
"4489",20
"4490",15
"4491",13
"4492",16
"4493",10
"4494",9
"4495",13
"4496",16
"4497",13
"4498",15
"4499",14
"4500",15
"4501",5
"4502",21
"4503",16
"4504",11
"4505",13
"4506",17
"4507",14
"4508",15
"4509",15
"4510",15
"4511",19
"4512",18
"4513",17
"4514",13
"4515",20
"4516",12
"4517",16
"4518",11
"4519",14
"4520",13
"4521",12
"4522",17
"4523",17
"4524",17
"4525",17
"4526",16
"4527",13
"4528",18
"4529",16
"4530",15
"4531",17
"4532",15
"4533",19
"4534",14
"4535",17
"4536",13
"4537",15
"4538",14
"4539",15
"4540",19
"4541",17
"4542",20
"4543",7
"4544",15
"4545",12
"4546",9
"4547",12
"4548",13
"4549",9
"4550",15
"4551",16
"4552",13
"4553",17
"4554",14
"4555",19
"4556",13
"4557",12
"4558",17
"4559",10
"4560",14
"4561",16
"4562",13
"4563",16
"4564",17
"4565",13
"4566",17
"4567",18
"4568",11
"4569",17
"4570",15
"4571",22
"4572",12
"4573",13
"4574",18
"4575",14
"4576",15
"4577",14
"4578",10
"4579",17
"4580",17
"4581",16
"4582",18
"4583",15
"4584",12
"4585",13
"4586",12
"4587",5
"4588",10
"4589",15
"4590",5
"4591",12
"4592",14
"4593",16
"4594",14
"4595",14
"4596",9
"4597",18
"4598",17
"4599",20
"4600",12
"4601",20
"4602",16
"4603",15
"4604",12
"4605",15
"4606",18
"4607",18
"4608",10
"4609",23
"4610",13
"4611",14
"4612",15
"4613",19
"4614",13
"4615",13
"4616",14
"4617",17
"4618",14
"4619",13
"4620",12
"4621",7
"4622",14
"4623",17
"4624",16
"4625",16
"4626",11
"4627",16
"4628",17
"4629",15
"4630",17
"4631",15
"4632",12
"4633",13
"4634",13
"4635",10
"4636",5
"4637",15
"4638",16
"4639",18
"4640",11
"4641",13
"4642",7
"4643",14
"4644",20
"4645",16
"4646",12
"4647",12
"4648",12
"4649",15
"4650",8
"4651",11
"4652",16
"4653",14
"4654",15
"4655",13
"4656",20
"4657",12
"4658",16
"4659",16
"4660",19
"4661",18
"4662",11
"4663",20
"4664",4
"4665",8
"4666",10
"4667",14
"4668",8
"4669",14
"4670",11
"4671",15
"4672",14
"4673",15
"4674",14
"4675",8
"4676",14
"4677",21
"4678",14
"4679",18
"4680",11
"4681",17
"4682",10
"4683",9
"4684",10
"4685",11
"4686",13
"4687",20
"4688",17
"4689",16
"4690",17
"4691",13
"4692",14
"4693",18
"4694",11
"4695",10
"4696",15
"4697",16
"4698",16
"4699",15
"4700",11
"4701",20
"4702",20
"4703",16
"4704",23
"4705",25
"4706",11
"4707",23
"4708",18
"4709",16
"4710",13
"4711",14
"4712",10
"4713",22
"4714",10
"4715",19
"4716",12
"4717",25
"4718",12
"4719",14
"4720",18
"4721",16
"4722",15
"4723",15
"4724",10
"4725",19
"4726",16
"4727",21
"4728",19
"4729",19
"4730",18
"4731",23
"4732",19
"4733",20
"4734",12
"4735",16
"4736",25
"4737",11
"4738",15
"4739",22
"4740",11
"4741",14
"4742",12
"4743",22
"4744",12
"4745",17
"4746",9
"4747",19
"4748",11
"4749",15
"4750",15
"4751",23
"4752",20
"4753",21
"4754",19
"4755",11
