"","x"
"2499",19
"2500",7
"2501",11
"2502",14
"2503",7
"2504",9
"2505",7
"2506",4
"2507",1
"2508",23
"2509",14
"2510",14
"2511",8
"2512",13
"2513",18
"2514",18
"2515",7
"2516",7
"2517",11
"2518",7
"2519",4
"2520",6
"2521",19
"2522",22
"2523",2
"2524",23
"2525",8
"2526",12
"2527",3
"2528",15
"2529",2
"2530",4
"2531",4
"2532",7
"2533",7
"2534",7
"2535",8
"2536",13
"2537",12
"2538",7
"2539",13
"2540",4
"2541",20
"2542",5
"2543",10
"2544",14
"2545",35
"2546",7
"2547",11
"2548",18
"2549",11
"2550",16
"2551",4
"2552",24
"2553",13
"2554",11
"2555",6
"2556",2
"2557",28
"2558",6
"2559",12
"2560",16
"2561",11
"2562",5
"2563",9
"2564",24
"2565",12
"2566",10
"2567",39
"2568",5
"2569",7
"2570",9
"2571",7
"2572",16
"2573",8
"2574",7
"2575",27
"2576",8
"2577",16
"2578",14
"2579",13
"2580",5
"2581",10
"2582",11
"2583",3
"2584",8
"2585",8
"2586",5
"2587",15
"2588",14
"2589",19
"2590",9
"2591",12
"2592",20
"2593",15
"2594",13
"2595",15
"2596",3
"2597",3
"2598",0
"2599",5
"2600",8
"2601",25
"2602",15
"2603",7
"2604",5
"2605",11
"2606",13
"2607",2
"2608",9
"2609",1
"2610",3
"2611",3
"2612",7
"2613",18
"2614",10
"2615",19
"2616",12
"2617",10
"2618",18
"2619",2
"2620",1
"2621",1
"2622",9
"2623",11
"2624",18
"2625",8
"2626",5
"2627",1
"2628",10
"2629",11
"2630",7
"2631",4
"2632",9
"2633",6
"2634",16
"2635",10
"2636",5
"2637",2
"2638",23
"2639",5
"2640",4
"2641",8
"2642",19
"2643",10
"2644",14
"2645",4
"2646",20
"2647",12
"2648",14
"2649",2
"2650",12
"2651",14
"2652",0
"2653",7
"2654",29
"2655",12
"2656",15
"2657",5
"2658",4
"2659",15
"2660",10
"2661",17
"2662",28
"2663",7
"2664",13
"2665",3
"2666",19
"2667",22
"2668",22
"2669",11
"2670",4
"2671",14
"2672",0
"2673",11
"2674",5
"2675",8
"2676",15
"2677",14
"2678",7
"2679",12
"2680",3
"2681",4
"2682",9
"2683",4
"2684",4
"2685",6
"2686",19
"2687",11
"2688",14
"2689",1
"2690",10
"2691",7
"2692",1
"2693",9
"2694",12
"2695",7
"2696",0
"2697",18
"2698",6
"2699",10
"2700",3
"2701",4
"2702",14
"2703",14
"2704",11
"2705",23
"2706",5
"2707",9
"2708",16
"2709",9
"2710",13
"2711",24
"2712",3
"2713",5
"2714",6
"2715",10
"2716",16
"2717",9
"2718",0
"2719",8
"2720",2
"2721",6
"2722",6
"2723",12
"2724",14
"2725",10
"2726",0
"2727",7
"2728",13
"2729",6
"2730",13
"2731",4
"2732",10
"2733",4
"2734",24
"2735",7
"2736",10
"2737",24
"2738",2
"2739",15
"2740",16
"2741",6
"2742",10
"2743",5
"2744",20
"2745",22
"2746",5
"2747",6
"2748",5
"2749",13
"2750",5
"2751",14
"2752",19
"2753",8
"2754",24
"2755",8
"2756",4
"2757",4
"2758",8
"2759",6
"2760",12
"2761",14
"2762",27
"2763",5
"2764",1
"2765",1
"2766",7
"2767",13
"2768",10
"2769",4
"2770",4
"2771",13
"2772",2
"2773",9
"2774",15
"2775",6
"2776",11
"2777",12
"2778",2
"2779",16
"2780",5
"2781",6
"2782",2
"2783",6
"2784",22
"2785",6
"2786",0
"2787",2
"2788",1
"2789",3
"2790",9
"2791",8
"2792",2
"2793",4
"2794",1
"2795",5
"2796",30
"2797",9
"2798",13
"2799",8
"2800",7
"2801",17
"2802",4
"2803",11
"2804",17
"2805",9
"2806",6
"2807",6
"2808",6
"2809",5
"2810",19
"2811",7
"2812",11
"2813",4
"2814",3
"2815",14
"2816",2
"2817",15
"2818",4
"2819",18
"2820",7
"2821",7
"2822",7
"2823",9
"2824",26
"2825",4
"2826",14
"2827",27
"2828",12
"2829",9
"2830",10
"2831",4
"2832",12
"2833",39
"2834",7
"2835",6
"2836",1
"2837",2
"2838",1
"2839",7
"2840",3
"2841",11
"2842",16
"2843",5
"2844",20
"2845",6
"2846",0
"2847",12
"2848",17
"2849",8
"2850",16
"2851",11
"2852",18
"2853",6
"2854",13
"2855",9
"2856",7
"2857",10
"2858",13
"2859",8
"2860",24
"2861",5
"2862",2
"2863",16
"2864",14
"2865",7
"2866",3
"2867",6
"2868",8
"2869",16
"2870",10
"2871",6
"2872",29
"2873",17
"2874",11
"2875",11
"2876",10
"2877",6
"2878",2
"2879",7
"2880",2
"2881",5
"2882",2
"2883",3
"2884",14
"2885",20
"2886",9
"2887",9
"2888",7
"2889",6
"2890",13
"2891",15
"2892",14
"2893",2
"2894",11
"2895",6
"2896",20
"2897",3
"2898",26
"2899",9
"2900",11
"2901",8
"2902",9
"2903",6
"2904",9
"2905",14
"2906",24
"2907",6
"2908",2
"2909",17
"2910",10
"2911",6
"2912",12
"2913",24
"2914",36
"2915",6
"2916",7
"2917",12
"2918",22
"2919",3
"2920",8
"2921",23
"2922",4
"2923",3
"2924",21
"2925",14
"2926",13
"2927",6
"2928",2
"2929",7
"2930",7
"2931",21
"2932",16
"2933",7
"2934",17
"2935",17
"2936",6
"2937",7
"2938",18
"2939",4
"2940",7
"2941",22
"2942",3
"2943",6
"2944",8
"2945",1
"2946",12
"2947",9
"2948",7
"2949",17
"2950",4
"2951",12
"2952",17
"2953",7
"2954",17
"2955",15
"2956",10
"2957",10
"2958",13
"2959",11
"2960",13
"2961",4
"2962",16
"2963",4
"2964",23
"2965",19
"2966",15
"2967",6
"2968",23
"2969",8
"2970",6
"2971",26
"2972",3
"2973",27
"2974",4
"2975",5
"2976",7
"2977",7
"2978",28
"2979",8
"2980",13
"2981",11
"2982",4
"2983",12
"2984",11
"2985",13
"2986",9
"2987",4
"2988",15
"2989",12
"2990",13
"2991",18
"2992",8
"2993",8
"2994",10
"2995",19
"2996",3
"2997",2
"2998",17
"2999",13
"3000",9
"3001",34
"3002",16
"3003",6
"3004",1
"3005",11
"3006",25
"3007",10
"3008",11
"3009",11
"3010",4
"3011",11
"3012",25
"3013",2
"3014",8
"3015",1
"3016",12
"3017",14
"3018",10
"3019",4
"3020",6
"3021",8
"3022",1
"3023",3
"3024",15
"3025",7
"3026",24
"3027",4
"3028",6
"3029",6
"3030",4
"3031",7
"3032",10
"3033",11
"3034",3
"3035",31
"3036",9
"3037",25
"3038",1
"3039",8
"3040",13
"3041",1
"3042",6
"3043",1
"3044",14
"3045",9
"3046",26
"3047",3
"3048",1
"3049",13
"3050",23
"3051",18
"3052",3
"3053",7
"3054",22
"3055",15
"3056",5
"3057",29
"3058",16
"3059",4
"3060",5
"3061",13
"3062",17
"3063",2
"3064",7
"3065",2
"3066",9
"3067",15
"3068",3
"3069",1
"3070",6
"3071",13
"3072",5
"3073",19
"3074",12
"3075",3
"3076",14
"3077",18
"3078",9
"3079",10
"3080",12
"3081",9
"3082",11
"3083",4
"3084",16
"3085",10
"3086",7
"3087",16
"3088",11
"3089",7
"3090",15
"3091",3
"3092",7
"3093",13
"3094",9
"3095",12
"3096",16
"3097",6
"3098",12
"3099",3
"3100",7
"3101",5
"3102",11
"3103",14
"3104",6
"3105",7
"3106",7
"3107",11
"3108",6
"3109",8
"3110",16
"3111",3
"3112",19
"3113",9
"3114",13
"3115",2
"3116",21
"3117",12
"3118",15
"3119",16
"3120",9
"3121",21
"3122",13
"3123",31
"3124",12
"3125",19
"3126",8
"3127",15
"3128",8
"3129",9
"3130",34
"3131",10
"3132",1
"3133",9
"3134",7
"3135",5
"3136",3
"3137",4
"3138",3
"3139",7
"3140",9
"3141",9
"3142",1
"3143",5
"3144",15
"3145",10
"3146",4
"3147",13
"3148",7
"3149",10
"3150",14
"3151",4
"3152",3
"3153",3
"3154",1
"3155",20
"3156",7
"3157",14
"3158",18
"3159",2
"3160",14
"3161",10
"3162",19
"3163",18
"3164",2
"3165",5
"3166",5
"3167",8
"3168",9
"3169",7
"3170",17
"3171",12
"3172",6
"3173",4
"3174",5
"3175",12
"3176",8
"3177",12
"3178",5
"3179",9
"3180",16
"3181",46
"3182",4
"3183",19
"3184",2
"3185",7
"3186",6
"3187",4
"3188",19
"3189",9
"3190",15
"3191",3
"3192",6
"3193",19
"3194",10
"3195",31
"3196",2
"3197",27
"3198",7
"3199",28
"3200",5
"3201",12
"3202",4
"3203",2
"3204",7
"3205",6
"3206",4
"3207",17
"3208",6
"3209",5
"3210",12
"3211",6
"3212",6
"3213",6
"3214",20
"3215",11
"3216",23
"3217",17
"3218",9
"3219",17
"3220",23
"3221",19
"3222",9
"3223",8
"3224",15
"3225",2
"3226",25
"3227",22
"3228",9
"3229",10
"3230",6
"3231",18
"3232",12
"3233",5
"3234",5
"3235",19
"3236",17
"3237",8
"3238",8
"3239",3
"3240",10
"3241",7
"3242",13
"3243",9
"3244",15
"3245",5
"3246",13
"3247",8
"3248",6
"3249",11
"3250",15
"3251",19
"3252",32
"3253",48
"3254",6
"3255",11
"3256",3
"3257",20
"3258",8
"3259",21
"3260",8
"3261",32
"3262",16
"3263",7
"3264",15
"3265",3
"3266",20
"3267",20
"3268",33
"3269",6
"3270",12
"3271",19
"3272",12
"3273",6
"3274",12
"3275",24
"3276",6
"3277",10
"3278",5
"3279",6
"3280",22
"3281",4
"3282",16
"3283",5
"3284",19
"3285",0
"3286",7
"3287",19
"3288",7
"3289",18
"3290",6
"3291",18
"3292",14
"3293",6
"3294",7
"3295",6
"3296",3
"3297",1
"3298",3
"3299",6
"3300",13
"3301",30
"3302",9
"3303",22
"3304",17
"3305",0
"3306",18
"3307",13
"3308",6
"3309",4
"3310",16
"3311",16
"3312",14
"3313",10
"3314",8
"3315",9
"3316",14
"3317",5
"3318",5
"3319",6
"3320",3
"3321",8
"3322",14
"3323",2
"3324",10
"3325",3
"3326",10
"3327",9
"3328",11
"3329",16
"3330",2
"3331",3
"3332",3
"3333",9
"3334",12
"3335",20
"3336",8
"3337",24
"3338",19
"3339",18
"3340",12
"3341",4
"3342",5
"3343",8
"3344",12
"3345",20
"3346",4
"3347",1
"3348",16
"3349",1
"3350",19
"3351",4
"3352",16
"3353",7
"3354",5
"3355",4
"3356",16
"3357",8
"3358",3
"3359",13
"3360",17
"3361",8
"3362",6
"3363",18
"3364",9
"3365",33
"3366",11
"3367",10
"3368",9
"3369",12
"3370",25
"3371",12
"3372",5
"3373",26
"3374",5
"3375",12
"3376",1
"3377",3
"3378",10
"3379",4
"3380",5
"3381",12
"3382",3
"3383",28
"3384",25
"3385",7
"3386",5
"3387",4
"3388",8
"3389",2
"3390",12
"3391",17
"3392",2
"3393",8
"3394",10
"3395",6
"3396",8
"3397",12
"3398",16
"3399",12
"3400",5
"3401",4
"3402",6
"3403",9
"3404",4
"3405",9
"3406",6
"3407",8
"3408",5
"3409",24
"3410",18
"3411",4
"3412",11
"3413",1
"3414",2
"3415",6
"3416",9
"3417",13
"3418",23
"3419",10
"3420",8
"3421",6
"3422",12
"3423",29
"3424",5
"3425",16
"3426",15
"3427",13
"3428",8
"3429",6
"3430",20
"3431",17
"3432",11
"3433",1
"3434",8
"3435",34
"3436",17
"3437",6
"3438",8
"3439",2
"3440",3
"3441",16
"3442",1
"3443",8
"3444",11
"3445",4
"3446",12
"3447",5
"3448",1
"3449",12
"3450",15
"3451",6
"3452",16
"3453",6
"3454",10
"3455",12
"3456",6
"3457",9
"3458",12
"3459",7
"3460",9
"3461",7
"3462",9
"3463",9
"3464",2
"3465",4
"3466",3
"3467",7
"3468",13
"3469",3
"3470",1
"3471",4
"3472",7
"3473",6
"3474",11
"3475",16
"3476",4
"3477",24
"3478",20
"3479",1
"3480",10
"3481",14
"3482",16
"3483",16
"3484",4
"3485",8
"3486",17
"3487",4
"3488",19
"3489",6
"3490",17
"3491",7
"3492",1
"3493",3
"3494",11
"3495",3
"3496",5
"3497",6
"3498",8
"3499",5
"3500",3
"3501",6
"3502",14
"3503",5
"3504",4
"3505",27
"3506",7
"3507",15
"3508",3
"3509",4
"3510",8
"3511",11
"3512",7
"3513",6
"3514",16
"3515",13
"3516",2
"3517",11
"3518",13
"3519",16
"3520",8
"3521",6
"3522",14
"3523",15
"3524",22
"3525",7
"3526",20
"3527",13
"3528",9
"3529",12
"3530",12
"3531",2
"3532",7
"3533",5
"3534",12
"3535",11
"3536",7
"3537",2
"3538",11
"3539",11
"3540",17
"3541",14
"3542",7
"3543",5
"3544",14
"3545",15
"3546",1
"3547",7
"3548",20
"3549",15
"3550",15
"3551",2
"3552",3
"3553",5
"3554",11
"3555",26
"3556",4
"3557",13
"3558",1
"3559",21
"3560",13
"3561",10
"3562",9
"3563",17
"3564",9
"3565",13
"3566",2
"3567",10
"3568",20
"3569",2
"3570",19
"3571",4
"3572",12
"3573",19
"3574",3
"3575",24
"3576",7
"3577",4
"3578",9
"3579",3
"3580",3
"3581",12
"3582",18
"3583",13
"3584",16
"3585",7
"3586",20
"3587",9
"3588",11
"3589",2
"3590",4
"3591",5
"3592",17
"3593",24
"3594",20
"3595",16
"3596",2
"3597",5
"3598",9
"3599",2
"3600",11
"3601",2
"3602",2
"3603",6
"3604",29
"3605",10
"3606",18
"3607",11
"3608",14
"3609",1
"3610",12
"3611",3
"3612",15
"3613",6
"3614",21
"3615",6
"3616",3
"3617",5
"3618",11
"3619",14
"3620",5
"3621",19
"3622",14
"3623",10
"3624",13
"3625",5
"3626",11
"3627",7
"3628",13
"3629",3
"3630",11
"3631",5
"3632",11
"3633",8
"3634",15
"3635",10
"3636",4
"3637",2
"3638",5
"3639",6
"3640",2
"3641",11
"3642",18
"3643",10
"3644",1
"3645",16
"3646",23
"3647",10
"3648",14
"3649",8
"3650",10
"3651",13
"3652",6
"3653",9
"3654",0
"3655",9
"3656",3
"3657",3
"3658",11
"3659",16
"3660",7
"3661",3
"3662",4
"3663",14
"3664",23
"3665",2
"3666",24
"3667",2
"3668",1
"3669",7
"3670",7
"3671",10
"3672",13
"3673",10
"3674",6
"3675",3
"3676",14
"3677",4
"3678",8
"3679",7
"3680",3
"3681",6
"3682",9
"3683",13
"3684",4
"3685",8
"3686",9
"3687",8
"3688",8
"3689",1
"3690",1
"3691",11
"3692",6
"3693",2
"3694",15
"3695",11
"3696",5
"3697",11
"3698",4
"3699",13
"3700",3
"3701",4
"3702",13
"3703",8
"3704",21
"3705",6
"3706",2
"3707",7
"3708",4
"3709",9
"3710",7
"3711",2
"3712",6
"3713",37
"3714",11
"3715",3
"3716",5
"3717",11
"3718",8
"3719",19
"3720",7
"3721",9
"3722",6
"3723",4
"3724",18
"3725",23
"3726",6
"3727",21
"3728",10
"3729",15
"3730",10
"3731",7
"3732",11
"3733",1
"3734",10
"3735",10
"3736",1
"3737",14
"3738",8
"3739",9
"3740",18
"3741",4
"3742",4
"3743",11
"3744",27
"3745",5
"3746",19
"3747",10
"3748",7
"3749",4
"3750",2
"3751",6
"3752",26
"3753",4
"3754",13
"3755",23
"3756",10
"3757",7
"3758",3
"3759",6
"3760",2
"3761",1
"3762",2
"3763",9
"3764",13
"3765",28
"3766",8
"3767",11
"3768",19
"3769",14
"3770",14
"3771",9
"3772",16
"3773",10
"3774",0
"3775",24
"3776",15
"3777",4
"3778",15
"3779",13
"3780",2
"3781",16
"3782",17
"3783",9
"3784",8
"3785",3
"3786",8
"3787",14
"3788",12
"3789",8
"3790",7
"3791",4
"3792",1
"3793",16
"3794",17
"3795",6
"3796",11
"3797",8
"3798",14
"3799",14
"3800",4
"3801",4
"3802",9
"3803",28
"3804",9
"3805",6
"3806",6
"3807",6
"3808",14
"3809",10
"3810",1
"3811",25
"3812",9
"3813",6
"3814",9
"3815",6
"3816",7
"3817",3
"3818",15
"3819",9
"3820",9
"3821",8
"3822",13
"3823",10
"3824",3
"3825",11
"3826",33
"3827",14
"3828",16
"3829",2
"3830",13
"3831",11
"3832",19
"3833",32
"3834",10
"3835",6
"3836",13
"3837",8
"3838",15
"3839",6
"3840",2
"3841",9
"3842",49
"3843",9
"3844",9
"3845",5
"3846",11
"3847",12
"3848",23
"3849",26
"3850",5
"3851",14
"3852",8
"3853",13
"3854",13
"3855",16
"3856",16
"3857",4
"3858",2
"3859",1
"3860",10
"3861",16
"3862",4
"3863",3
"3864",15
"3865",4
"3866",11
"3867",14
"3868",15
"3869",7
"3870",12
"3871",12
"3872",10
"3873",20
"3874",16
"3875",1
"3876",4
"3877",14
"3878",10
"3879",4
"3880",18
"3881",7
"3882",29
"3883",20
"3884",5
"3885",6
"3886",14
"3887",7
"3888",9
"3889",7
"3890",13
"3891",28
"3892",3
"3893",8
"3894",7
"3895",9
"3896",16
"3897",7
"3898",5
"3899",3
"3900",7
"3901",10
"3902",11
"3903",1
"3904",9
"3905",17
"3906",6
"3907",17
"3908",3
"3909",27
"3910",23
"3911",9
"3912",11
"3913",0
"3914",14
"3915",3
"3916",2
"3917",3
"3918",4
"3919",4
"3920",11
"3921",6
"3922",4
"3923",15
"3924",8
"3925",16
"3926",6
"3927",12
"3928",14
"3929",6
"3930",28
"3931",1
"3932",10
"3933",17
"3934",1
"3935",6
"3936",8
"3937",12
"3938",15
"3939",17
"3940",8
"3941",6
"3942",19
"3943",17
"3944",6
"3945",2
"3946",13
"3947",14
"3948",5
"3949",7
"3950",3
"3951",19
"3952",7
"3953",4
"3954",8
"3955",9
"3956",7
"3957",5
"3958",5
"3959",8
"3960",21
"3961",19
"3962",4
"3963",18
"3964",12
"3965",20
"3966",18
"3967",1
"3968",7
"3969",31
"3970",10
"3971",5
"3972",3
"3973",7
"3974",13
"3975",10
"3976",5
"3977",1
"3978",16
"3979",1
"3980",8
"3981",7
"3982",9
"3983",6
"3984",9
"3985",11
"3986",18
"3987",7
"3988",21
"3989",7
"3990",27
"3991",1
"3992",2
"3993",16
"3994",5
"3995",12
"3996",3
"3997",11
"3998",22
"3999",14
"4000",8
"4001",10
"4002",7
"4003",12
"4004",13
"4005",16
"4006",7
"4007",14
"4008",21
"4009",12
"4010",10
"4011",13
"4012",18
"4013",11
"4014",13
"4015",8
"4016",20
"4017",7
"4018",3
"4019",2
"4020",9
"4021",11
"4022",6
"4023",9
"4024",6
"4025",10
"4026",18
"4027",10
"4028",10
"4029",6
"4030",10
"4031",11
"4032",14
"4033",6
"4034",7
"4035",5
"4036",8
"4037",25
"4038",7
"4039",4
"4040",18
"4041",13
"4042",3
"4043",5
"4044",5
"4045",6
"4046",4
"4047",8
"4048",25
"4049",16
"4050",22
"4051",16
"4052",23
"4053",18
"4054",10
"4055",7
"4056",5
"4057",6
"4058",7
"4059",4
"4060",13
"4061",16
"4062",12
"4063",5
"4064",19
"4065",4
"4066",4
"4067",4
"4068",8
"4069",5
"4070",8
"4071",17
"4072",11
"4073",2
"4074",4
"4075",15
"4076",5
"4077",8
"4078",12
"4079",13
"4080",28
"4081",14
"4082",19
"4083",9
"4084",22
"4085",6
"4086",26
"4087",1
"4088",4
"4089",9
"4090",19
"4091",15
"4092",14
"4093",5
"4094",32
"4095",11
"4096",19
"4097",34
"4098",12
"4099",16
"4100",11
"4101",16
"4102",2
"4103",13
"4104",3
"4105",1
"4106",7
"4107",16
"4108",5
"4109",12
"4110",4
"4111",13
"4112",4
"4113",3
"4114",13
"4115",6
"4116",5
"4117",6
"4118",21
"4119",5
"4120",16
"4121",14
"4122",3
"4123",16
"4124",4
"4125",16
"4126",18
"4127",7
"4128",12
"4129",11
"4130",12
"4131",9
"4132",9
"4133",16
"4134",9
"4135",9
"4136",4
"4137",3
"4138",20
"4139",10
"4140",9
"4141",9
"4142",34
"4143",8
"4144",17
"4145",14
"4146",3
"4147",23
"4148",10
"4149",19
"4150",27
"4151",10
"4152",8
"4153",9
"4154",11
"4155",19
"4156",24
"4157",1
"4158",22
"4159",23
"4160",16
"4161",4
"4162",13
"4163",4
"4164",13
"4165",15
"4166",4
"4167",17
"4168",11
"4169",7
"4170",13
"4171",14
"4172",9
"4173",26
"4174",9
"4175",16
"4176",16
"4177",8
"4178",21
"4179",8
"4180",10
"4181",8
"4182",11
"4183",7
"4184",5
"4185",15
"4186",5
"4187",9
"4188",9
"4189",3
"4190",4
"4191",19
"4192",3
"4193",7
"4194",12
"4195",18
"4196",6
"4197",8
"4198",3
"4199",5
"4200",14
"4201",5
"4202",6
"4203",23
"4204",11
"4205",15
"4206",12
"4207",18
"4208",18
"4209",8
"4210",12
"4211",35
"4212",13
"4213",17
"4214",12
"4215",7
"4216",3
"4217",4
"4218",17
"4219",2
"4220",18
"4221",29
"4222",7
"4223",11
"4224",8
"4225",16
"4226",8
"4227",1
"4228",11
"4229",24
"4230",12
"4231",13
"4232",14
"4233",1
"4234",7
"4235",26
"4236",25
"4237",9
"4238",16
"4239",17
"4240",17
"4241",6
"4242",14
"4243",28
"4244",22
"4245",18
"4246",16
"4247",16
"4248",5
"4249",0
"4250",10
"4251",4
"4252",12
"4253",14
"4254",12
"4255",26
"4256",9
"4257",4
"4258",10
"4259",13
"4260",16
"4261",1
"4262",6
"4263",5
"4264",17
"4265",12
"4266",0
"4267",3
"4268",14
"4269",4
"4270",42
"4271",8
"4272",5
"4273",5
"4274",19
"4275",11
"4276",6
"4277",7
"4278",14
"4279",16
"4280",20
"4281",17
"4282",4
"4283",16
"4284",7
"4285",5
"4286",2
"4287",15
"4288",5
"4289",25
"4290",8
"4291",5
"4292",2
"4293",14
"4294",4
"4295",10
"4296",6
"4297",20
"4298",20
"4299",27
"4300",16
"4301",30
"4302",10
"4303",8
"4304",10
"4305",1
"4306",13
"4307",11
"4308",9
"4309",12
"4310",7
"4311",27
"4312",8
"4313",10
"4314",3
"4315",16
"4316",16
"4317",2
"4318",7
"4319",7
"4320",6
"4321",13
"4322",13
"4323",7
"4324",11
"4325",11
"4326",8
"4327",1
"4328",10
"4329",3
"4330",14
"4331",20
"4332",4
"4333",7
"4334",2
"4335",9
"4336",6
"4337",3
"4338",7
"4339",13
"4340",21
"4341",11
"4342",19
"4343",45
"4344",8
"4345",4
"4346",2
"4347",4
"4348",7
"4349",8
"4350",14
"4351",6
"4352",9
"4353",11
"4354",6
"4355",13
"4356",1
"4357",10
"4358",1
"4359",5
"4360",9
"4361",11
"4362",13
"4363",10
"4364",11
"4365",11
"4366",9
"4367",7
"4368",20
"4369",7
"4370",13
"4371",3
"4372",3
"4373",21
"4374",4
"4375",7
"4376",11
"4377",2
"4378",6
"4379",4
"4380",9
"4381",9
"4382",19
"4383",13
"4384",17
"4385",7
"4386",1
"4387",9
"4388",18
"4389",4
"4390",5
"4391",9
"4392",9
"4393",8
"4394",11
"4395",4
"4396",24
"4397",13
"4398",9
"4399",3
"4400",14
"4401",16
"4402",2
"4403",7
"4404",34
"4405",10
"4406",19
"4407",4
"4408",2
"4409",15
"4410",18
"4411",2
"4412",9
"4413",7
"4414",10
"4415",10
"4416",16
"4417",7
"4418",21
"4419",7
"4420",10
"4421",13
"4422",6
"4423",4
"4424",5
"4425",6
"4426",1
"4427",3
"4428",4
"4429",4
"4430",23
"4431",9
"4432",20
"4433",8
"4434",18
"4435",3
"4436",27
"4437",4
"4438",24
"4439",3
"4440",8
"4441",4
"4442",7
"4443",11
"4444",6
"4445",6
"4446",17
"4447",26
"4448",6
"4449",15
"4450",10
"4451",7
"4452",8
"4453",13
"4454",23
"4455",6
"4456",29
"4457",6
"4458",7
"4459",4
"4460",16
"4461",10
"4462",3
"4463",20
"4464",9
"4465",11
"4466",6
"4467",8
"4468",22
"4469",11
"4470",2
"4471",3
"4472",3
"4473",12
"4474",17
"4475",1
"4476",11
"4477",13
"4478",5
"4479",6
"4480",15
"4481",17
"4482",8
"4483",12
"4484",3
"4485",15
"4486",22
"4487",8
"4488",16
"4489",19
"4490",5
"4491",2
"4492",13
"4493",11
"4494",4
"4495",24
"4496",11
"4497",26
"4498",5
"4499",4
"4500",6
"4501",14
"4502",26
"4503",9
"4504",21
"4505",7
"4506",8
"4507",8
"4508",9
"4509",29
"4510",6
"4511",8
"4512",4
"4513",3
"4514",38
"4515",19
"4516",11
"4517",5
"4518",14
"4519",20
"4520",6
"4521",31
"4522",11
"4523",7
"4524",9
"4525",18
"4526",2
"4527",1
"4528",15
"4529",31
"4530",7
"4531",9
"4532",8
"4533",10
"4534",2
"4535",16
"4536",4
"4537",11
"4538",12
"4539",8
"4540",11
"4541",10
"4542",22
"4543",9
"4544",32
"4545",28
"4546",11
"4547",22
"4548",11
"4549",19
"4550",28
"4551",8
"4552",1
"4553",7
"4554",6
"4555",15
"4556",19
"4557",5
"4558",3
"4559",2
"4560",7
"4561",17
"4562",7
"4563",20
"4564",10
"4565",4
"4566",12
"4567",1
"4568",10
"4569",16
"4570",7
"4571",5
"4572",26
"4573",18
"4574",21
"4575",8
"4576",13
"4577",0
"4578",14
"4579",17
"4580",10
"4581",1
"4582",7
"4583",9
"4584",11
"4585",8
"4586",12
"4587",0
"4588",11
"4589",11
"4590",21
"4591",9
"4592",11
"4593",17
"4594",7
"4595",2
"4596",3
"4597",11
"4598",5
"4599",14
"4600",24
"4601",2
"4602",5
"4603",9
"4604",6
"4605",14
"4606",6
"4607",23
"4608",10
"4609",21
"4610",7
"4611",1
"4612",16
"4613",7
"4614",15
"4615",19
"4616",8
"4617",3
"4618",9
"4619",9
"4620",19
"4621",4
"4622",2
"4623",4
"4624",2
"4625",8
"4626",3
"4627",5
"4628",25
"4629",8
"4630",6
"4631",12
"4632",2
"4633",20
"4634",6
"4635",19
"4636",6
"4637",9
"4638",7
"4639",15
"4640",9
"4641",0
"4642",10
"4643",10
"4644",4
"4645",19
"4646",7
"4647",15
"4648",2
"4649",13
"4650",13
"4651",1
"4652",5
"4653",9
"4654",14
"4655",34
"4656",8
"4657",13
"4658",14
"4659",12
"4660",16
"4661",12
"4662",2
"4663",23
"4664",5
"4665",7
"4666",12
"4667",2
"4668",4
"4669",6
"4670",5
"4671",21
"4672",8
"4673",17
"4674",2
"4675",6
"4676",10
"4677",11
"4678",4
"4679",26
"4680",5
"4681",22
"4682",5
"4683",15
"4684",9
"4685",4
"4686",4
"4687",1
"4688",3
"4689",6
"4690",7
"4691",8
"4692",6
"4693",5
"4694",3
"4695",15
"4696",13
"4697",5
"4698",6
"4699",9
"4700",9
"4701",21
"4702",8
"4703",4
"4704",15
"4705",11
"4706",8
"4707",18
"4708",8
"4709",15
"4710",5
"4711",8
"4712",13
"4713",24
"4714",13
"4715",3
"4716",18
"4717",7
"4718",20
"4719",6
"4720",11
"4721",15
"4722",2
"4723",29
"4724",11
"4725",7
"4726",8
"4727",6
"4728",10
"4729",5
"4730",8
"4731",11
"4732",19
"4733",21
"4734",8
"4735",2
"4736",25
"4737",17
"4738",2
"4739",6
"4740",16
"4741",11
"4742",5
"4743",8
"4744",4
"4745",7
"4746",11
"4747",7
"4748",2
"4749",9
"4750",28
"4751",13
"4752",14
"4753",13
"4754",11
"4755",1
"4756",7
"4757",13
"4758",14
"4759",2
"4760",16
"4761",7
"4762",4
"4763",12
"4764",10
"4765",11
"4766",3
"4767",3
"4768",15
"4769",5
"4770",13
"4771",7
"4772",12
"4773",15
"4774",4
"4775",32
"4776",1
"4777",7
"4778",29
"4779",10
"4780",22
"4781",13
"4782",8
"4783",10
"4784",4
"4785",12
"4786",3
"4787",9
"4788",7
"4789",9
"4790",4
"4791",2
"4792",6
"4793",11
"4794",14
"4795",2
"4796",9
"4797",8
"4798",7
"4799",20
"4800",12
"4801",9
"4802",19
"4803",12
"4804",10
"4805",13
"4806",20
"4807",9
"4808",11
"4809",4
"4810",1
"4811",34
"4812",8
"4813",5
"4814",15
"4815",26
"4816",15
"4817",16
"4818",18
"4819",9
"4820",5
"4821",7
"4822",10
"4823",10
"4824",11
"4825",6
"4826",5
"4827",0
"4828",0
"4829",6
"4830",10
